Actual,Predicted
831.62,831.6200000000017
2547.8100000000004,2547.810000000002
463.96,463.96000000000095
6338.38,6338.379999999997
3333.78,3333.780000000001
152.43,152.42999999999847
5589.31,5589.3099999999995
2421.32,2421.320000000001
8510.119999999999,8510.119999999997
7942.58,7942.580000000001
7957.88,7957.879999999997
181.84,181.83999999999924
247.03,247.02999999999838
4255.02,4255.020000000002
6081.16,6081.16
5602.56,5602.560000000003
4720.24,4720.239999999998
4278.15,4278.1500000000015
7988.91,7988.910000000002
207.5,207.49999999999818
1453.2,1453.1999999999994
1217.58,1217.5800000000013
2022.96,2022.96
3439.0,3439.0
5769.889999999999,5769.889999999999
341.99,341.99000000000024
1284.3100000000002,1284.3099999999993
1794.07,1794.070000000001
5538.33,5538.33
4760.67,4760.670000000002
295.88,295.87999999999965
7077.69,7077.689999999998
6382.070000000001,6382.070000000003
7977.76,7977.759999999996
186.75,186.74999999999818
6485.389999999999,6485.389999999998
3157.98,3157.9799999999987
4747.14,4747.140000000001
3796.9,3796.8999999999996
728.19,728.1900000000019
2319.8,2319.8000000000006
4748.59,4748.59
1212.7,1212.7000000000023
3548.1,3548.100000000004
3164.76,3164.760000000001
800.03,800.0300000000011
276.41,276.40999999999985
2220.65,2220.6500000000015
3299.64,3299.6400000000012
6743.2,6743.199999999999
228.08,228.08000000000175
4002.6,4002.6
5504.87,5504.869999999998
1598.95,1598.950000000001
914.93,914.9300000000007
8049.35,8049.349999999996
3283.24,3283.2399999999975
41.5,41.49999999999727
1138.12,1138.1199999999994
41.5,41.499999999998636
3250.62,3250.62
3379.32,3379.3200000000006
7929.28,7929.279999999999
877.0400000000001,877.040000000004
3164.76,3164.7600000000025
228.67,228.67000000000053
2697.28,2697.2799999999993
3307.52,3307.5199999999986
2278.5,2278.5
6743.2,6743.199999999998
840.98,840.9800000000018
2279.36,2279.3600000000024
6924.85,6924.8499999999985
6328.52,6328.519999999997
2461.53,2461.5300000000007
2069.48,2069.48
165.34,165.33999999999878
6838.08,6838.079999999998
1437.7700000000002,1437.7700000000011
1009.05,1009.0499999999975
8448.3,8448.299999999994
844.83,844.830000000004
3222.59,3222.590000000002
5125.49,5125.49
7946.799999999999,7946.799999999998
1683.1,1683.1000000000006
3371.6,3371.6000000000004
8083.2,8083.200000000003
2972.12,2972.1199999999985
2917.3,2917.3000000000015
207.5,207.49999999999955
2329.73,2329.730000000001
579.3,579.3000000000015
2834.03,2834.030000000002
1504.47,1504.4700000000018
908.68,908.680000000003
979.03,979.0300000000016
108.74,108.73999999999933
2697.28,2697.280000000001
5698.4,5698.4000000000015
2359.23,2359.2299999999977
7995.55,7995.549999999999
6291.28,6291.279999999997
83.0,82.99999999999909
7120.71,7120.709999999998
1235.15,1235.1499999999971
2061.79,2061.790000000001
144.95,144.95000000000027
2118.55,2118.550000000003
2409.1800000000003,2409.180000000001
4977.64,4977.639999999999
5579.13,5579.130000000001
544.6999999999999,544.6999999999998
3711.68,3711.679999999998
8495.25,8495.25
4664.95,4664.949999999999
4769.04,4769.04
3164.76,3164.760000000002
2384.57,2384.570000000003
10277.73,10277.73
180.91,180.9100000000003
4064.15,4064.15
170.5,170.5
3218.92,3218.920000000002
2432.3300000000004,2432.3300000000036
3989.97,3989.9700000000016
1463.17,1463.1700000000044
3955.95,3955.9500000000016
3247.72,3247.7199999999966
3225.0400000000004,3225.040000000002
1246.37,1246.3699999999974
3447.51,3447.5100000000043
1490.51,1490.5099999999995
3280.52,3280.5199999999977
820.94,820.9400000000005
1805.9,1805.900000000001
7603.47,7603.469999999997
791.19,791.1900000000023
1847.46,1847.4600000000019
132.14,132.13999999999896
3400.27,3400.2699999999977
5133.209999999999,5133.210000000001
1796.38,1796.3800000000024
445.22,445.22000000000025
3224.92,3224.920000000002
1563.03,1563.0300000000009
3495.34,3495.3399999999997
3793.71,3793.71
1348.64,1348.6400000000006
1711.55,1711.5500000000002
1663.8000000000002,1663.8000000000015
2810.6600000000003,2810.6600000000003
1761.18,1761.18
775.27,775.2699999999982
2888.1,2888.1000000000026
1378.5,1378.4999999999986
1030.91,1030.9100000000003
4646.150000000001,4646.150000000001
6835.97,6835.970000000001
897.8499999999999,897.8500000000031
1582.38,1582.3800000000033
1887.49,1887.4900000000011
1112.91,1112.9100000000026
193.19,193.19000000000096
2397.44,2397.4400000000014
6758.34,6758.3399999999965
1689.66,1689.6600000000017
9117.44,9117.439999999999
7036.71,7036.709999999999
41.5,41.499999999999545
8106.1,8106.100000000001
1579.36,1579.3600000000015
3288.16,3288.1599999999994
2297.5,2297.499999999999
224.67,224.66999999999962
895.08,895.0800000000004
1348.64,1348.6400000000003
3007.5,3007.5000000000005
198.27,198.26999999999998
4607.44,4607.439999999999
976.94,976.9400000000005
5075.089999999999,5075.089999999999
1904.84,1904.840000000001
233.99,233.98999999999978
108.23,108.23000000000002
1227.37,1227.3700000000003
4587.54,4587.540000000001
156.74,156.73999999999933
3690.8,3690.7999999999993
2421.69,2421.6900000000023
778.97,778.9699999999975
3676.0,3676.0
4784.25,4784.250000000002
3491.79,3491.790000000004
1023.93,1023.9299999999985
124.5,124.49999999999773
2528.26,2528.2599999999984
4299.299999999999,4299.300000000003
271.91,271.90999999999894
3221.64,3221.640000000002
2319.8,2319.7999999999997
4780.97,4780.969999999999
2479.78,2479.7799999999997
2809.1000000000004,2809.0999999999995
3328.81,3328.809999999997
5650.67,5650.67
2365.31,2365.31
2509.3100000000004,2509.3099999999977
66.88,66.88000000000011
1938.0,1938.0000000000023
3043.86,3043.8599999999997
10371.94,10371.939999999999
4639.6,4639.599999999998
69.49000000000001,69.48999999999978
3760.19,3760.189999999997
4051.4,4051.4000000000015
3243.67,3243.6699999999996
838.49,838.4899999999993
3778.28,3778.2800000000007
1444.72,1444.7199999999996
8496.65,8496.649999999994
1010.34,1010.3399999999983
1012.81,1012.8100000000027
8071.530000000001,8071.529999999997
1564.32,1564.3200000000018
1212.44,1212.4400000000014
5605.66,5605.66
4686.0,4686.000000000003
2454.98,2454.9800000000023
786.41,786.4100000000003
4298.54,4298.540000000001
927.92,927.9200000000014
2310.87,2310.8700000000017
83.0,82.99999999999864
2470.3,2470.299999999997
2447.6400000000003,2447.6400000000035
4257.08,4257.080000000003
7120.71,7120.709999999997
6320.429999999999,6320.429999999997
1112.46,1112.460000000001
1312.77,1312.7700000000011
3218.75,3218.7500000000023
1608.41,1608.410000000001
8522.66,8522.659999999996
2584.81,2584.8100000000027
6917.19,6917.189999999999
3266.21,3266.209999999998
6992.93,6992.930000000002
4727.59,4727.59
7013.14,7013.140000000002
5504.87,5504.869999999999
74.36,74.36000000000013
4324.61,4324.610000000002
4117.45,4117.450000000003
8101.72,8101.719999999999
3955.95,3955.949999999999
1659.4199999999998,1659.4199999999992
127.05,127.04999999999927
3659.15,3659.149999999998
1723.1,1723.1000000000045
103.47,103.47000000000025
1563.53,1563.5300000000002
934.26,934.260000000002
7158.9,7158.899999999996
3520.92,3520.9200000000005
1253.26,1253.2600000000027
2428.06,2428.060000000003
1976.24,1976.2399999999982
1593.8100000000002,1593.810000000002
487.18,487.1800000000003
4647.900000000001,4647.9000000000015
2319.8,2319.7999999999984
2932.29,2932.290000000002
9353.63,9353.629999999997
1428.71,1428.7100000000003
2545.37,2545.370000000003
211.18,211.18000000000075
8012.98,8012.98
9156.37,9156.369999999999
1006.69,1006.6899999999969
2241.79,2241.790000000002
2220.25,2220.25
2251.0,2250.9999999999986
2004.81,2004.810000000003
11545.82,11545.819999999996
786.41,786.4099999999999
1395.82,1395.8200000000013
20.75,20.75000000000091
62.25,62.249999999998636
5775.599999999999,5775.600000000002
7671.47,7671.4699999999975
7958.519999999999,7958.519999999998
858.7,858.7000000000025
2916.37,2916.3700000000013
848.5699999999999,848.5700000000006
762.1500000000001,762.1500000000019
6872.82,6872.819999999998
5950.8,5950.799999999999
186.75,186.74999999999773
926.33,926.3300000000049
494.06,494.0600000000004
10422.45,10422.45
8526.66,8526.660000000002
8523.05,8523.05
7120.71,7120.709999999996
3432.15,3432.1500000000024
565.06,565.0600000000031
2327.53,2327.53
4258.799999999999,4258.799999999998
1570.67,1570.6699999999998
5810.759999999999,5810.76
5095.129999999999,5095.130000000002
3296.96,3296.959999999997
1466.22,1466.2200000000012
2504.23,2504.2299999999996
1496.97,1496.9700000000012
1467.85,1467.8499999999997
7171.9,7171.899999999996
1915.24,1915.2400000000025
6993.65,6993.650000000002
3932.05,3932.0499999999984
2373.57,2373.570000000001
2889.44,2889.44
2364.76,2364.760000000001
1528.46,1528.460000000001
7603.47,7603.4699999999975
212.68,212.6800000000021
2879.4,2879.4000000000005
131.93,131.92999999999938
3379.32,3379.320000000001
3757.59,3757.5899999999992
1834.89,1834.8899999999999
1024.46,1024.4600000000032
2567.55,2567.549999999999
1461.72,1461.7199999999993
498.76,498.76000000000295
2071.95,2071.9500000000007
1897.88,1897.8799999999999
4003.18,4003.18
1083.54,1083.5400000000031
8132.25,8132.25
3419.04,3419.0399999999995
5394.56,5394.56
63.11,63.11000000000149
831.2,831.1999999999989
5592.28,5592.279999999998
2284.06,2284.0599999999995
8012.099999999999,8012.099999999998
56.24,56.24000000000024
844.51,844.510000000002
11500.48,11500.479999999996
5504.87,5504.870000000001
283.41,283.41000000000076
240.68,240.67999999999847
132.24,132.24000000000024
1796.78,1796.78
3164.76,3164.7599999999984
6875.32,6875.32
3331.65,3331.6500000000005
2348.21,2348.2100000000023
103.26,103.25999999999931
6909.92,6909.92
8480.929999999998,8480.929999999995
6924.27,6924.269999999999
195.69,195.6900000000005
2219.2,2219.199999999999
7895.320000000001,7895.319999999996
800.5,800.5000000000036
7077.69,7077.689999999996
217.72,217.7199999999998
7911.9,7911.899999999997
1047.32,1047.3200000000033
2410.2,2410.2
3853.39,3853.3900000000003
1871.67,1871.6700000000033
4336.3,4336.300000000001
2359.23,2359.230000000001
4639.6,4639.5999999999985
283.48,283.48000000000184
44.23,44.23000000000047
3611.8,3611.7999999999984
4745.62,4745.62
3711.68,3711.679999999997
1439.94,1439.94
1066.74,1066.7400000000011
7176.36,7176.359999999995
1663.5200000000002,1663.5200000000023
1656.38,1656.3799999999987
1511.48,1511.4800000000018
889.88,889.880000000001
6809.25,6809.25
9117.44,9117.439999999999
815.69,815.6899999999982
3434.95,3434.9500000000016
162.87,162.8699999999999
5504.87,5504.869999999998
4680.29,4680.289999999999
4678.55,4678.5499999999965
6769.01,6769.010000000002
9150.3,9150.299999999996
152.68,152.67999999999802
9117.44,9117.439999999999
1300.34,1300.3400000000038
2528.26,2528.2599999999998
2341.73,2341.7300000000023
8491.63,8491.629999999997
3256.01,3256.0099999999993
791.19,791.1900000000041
4676.77,4676.769999999996
4630.33,4630.329999999999
41.5,41.49999999999818
3782.96,3782.9599999999996
1547.76,1547.7599999999998
3711.68,3711.68
101.39,101.38999999999896
10284.68,10284.679999999997
6530.55,6530.550000000001
2022.96,2022.9599999999982
5581.120000000001,5581.120000000001
2321.92,2321.920000000002
7945.66,7945.659999999999
6329.52,6329.519999999999
3711.68,3711.679999999999
2022.96,2022.9599999999978
1150.72,1150.7200000000012
722.36,722.360000000001
4853.93,4853.930000000001
3591.47,3591.470000000003
3422.69,3422.69
2412.7,2412.6999999999994
229.68,229.6800000000021
3955.95,3955.9500000000007
5725.99,5725.990000000002
5880.32,5880.320000000001
1491.69,1491.690000000001
2697.28,2697.280000000002
943.12,943.1200000000053
1572.82,1572.8199999999972
207.5,207.49999999999818
2306.43,2306.4299999999994
245.84,245.8400000000006
6275.16,6275.159999999998
8076.51,8076.509999999998
4297.429999999999,4297.430000000002
7977.76,7977.759999999999
1040.37,1040.3699999999994
1838.0,1838.0000000000007
105.46,105.46000000000231
4299.81,4299.810000000001
9117.44,9117.439999999997
3338.1,3338.1000000000026
1519.13,1519.1299999999976
1393.14,1393.1400000000008
5068.98,5068.98
844.83,844.8300000000036
8120.93,8120.930000000001
2159.33,2159.33
3521.04,3521.04
5068.98,5068.98
2327.34,2327.3399999999992
4057.96,4057.960000000002
1394.37,1394.3700000000017
1976.89,1976.8900000000015
2860.5,2860.500000000001
2426.81,2426.8100000000013
2433.4300000000003,2433.4300000000017
865.21,865.2100000000055
6460.38,6460.379999999998
2337.3900000000003,2337.3900000000026
4193.200000000001,4193.199999999999
542.78,542.7800000000016
2359.23,2359.2299999999996
6428.05,6428.049999999998
361.18,361.18000000000075
3403.17,3403.170000000001
213.74,213.74000000000024
11518.929999999998,11518.929999999997
861.8900000000001,861.8900000000012
4718.46,4718.459999999999
2573.26,2573.260000000002
489.66,489.65999999999985
2866.15,2866.150000000002
3198.94,3198.9400000000005
4258.74,4258.740000000002
3968.91,3968.91
4660.89,4660.89
2919.67,2919.670000000001
7088.639999999999,7088.6399999999985
2532.34,2532.3400000000015
3214.0,3214.000000000003
2040.49,2040.489999999999
1572.82,1572.8199999999995
2460.23,2460.2300000000037
220.92,220.92000000000144
5773.28,5773.28
148.55,148.54999999999927
546.51,546.510000000002
1348.64,1348.6400000000035
117.49,117.49000000000115
4197.280000000001,4197.279999999997
1391.88,1391.8799999999976
633.84,633.8400000000033
7965.299999999999,7965.299999999998
1391.88,1391.8799999999999
4197.75,4197.750000000001
1475.7,1475.7000000000014
5586.19,5586.190000000002
919.0,919.0000000000027
8538.4,8538.399999999998
3434.5,3434.5000000000005
1508.11,1508.1099999999994
741.09,741.0899999999988
1423.13,1423.1299999999994
109.03,109.02999999999929
4718.46,4718.46
2774.77,2774.7700000000004
1962.07,1962.0700000000006
11396.8,11396.799999999996
6877.11,6877.110000000001
4804.12,4804.119999999997
2297.5,2297.5
3212.2700000000004,3212.2700000000023
7603.47,7603.4699999999975
6782.28,6782.279999999996
3434.55,3434.550000000004
741.09,741.0900000000001
2259.47,2259.4700000000003
5698.4,5698.4
4646.75,4646.749999999996
1772.95,1772.9499999999987
1880.1,1880.100000000002
110.89,110.89000000000215
1015.01,1015.0100000000025
11616.64,11616.64
6838.08,6838.079999999999
2470.3,2470.2999999999965
5074.79,5074.790000000001
933.1,933.1000000000017
3955.95,3955.9500000000007
4652.97,4652.969999999997
1824.63,1824.6300000000008
5778.219999999999,5778.220000000001
10257.12,10257.119999999995
581.56,581.560000000004
2611.51,2611.5100000000034
891.86,891.8600000000051
4305.11,4305.110000000004
2478.23,2478.2300000000023
3959.46,3959.459999999999
5601.82,5601.819999999996
4838.52,4838.5199999999995
1748.44,1748.4399999999985
391.76,391.7600000000011
6291.28,6291.279999999999
791.19,791.1900000000023
3611.8,3611.8
793.1600000000001,793.159999999999
7648.37,7648.369999999998
1017.03,1017.0300000000002
844.52,844.5200000000013
6785.9400000000005,6785.940000000002
988.12,988.1200000000003
10498.02,10498.020000000004
3978.18,3978.180000000002
1297.23,1297.2300000000014
2336.92,2336.9199999999987
215.0,215.00000000000227
1214.08,1214.0800000000002
2360.82,2360.8200000000015
247.03,247.0300000000002
3318.02,3318.020000000002
790.35,790.3500000000013
5913.81,5913.809999999999
834.0500000000001,834.0500000000025
1445.09,1445.0899999999997
10330.04,10330.039999999997
3611.8,3611.7999999999997
2451.6400000000003,2451.640000000004
3955.95,3955.949999999997
4270.179999999999,4270.180000000004
1378.5,1378.5000000000011
790.59,790.5899999999988
3233.0400000000004,3233.0400000000013
3932.05,3932.0499999999993
1582.38,1582.3800000000006
591.62,591.6200000000022
3164.76,3164.76
5698.4,5698.4
5619.17,5619.170000000002
3992.17,3992.1700000000005
4718.46,4718.459999999997
1976.24,1976.239999999999
4198.030000000001,4198.029999999997
812.07,812.0700000000043
2073.89,2073.8900000000003
3649.01,3649.0099999999993
3411.59,3411.5899999999997
840.24,840.240000000003
1738.95,1738.9500000000041
39.46,39.46000000000049
361.18,361.1800000000044
5535.700000000001,5535.700000000003
1354.2800000000002,1354.2799999999995
3473.93,3473.930000000001
2445.9,2445.9000000000005
2542.8100000000004,2542.8100000000004
4799.97,4799.970000000001
2035.26,2035.259999999999
220.79,220.7899999999986
480.58,480.5800000000013
150.26999999999998,150.26999999999953
3351.73,3351.729999999999
3711.68,3711.679999999997
1729.21,1729.2099999999969
1752.89,1752.8900000000033
6306.61,6306.609999999999
3997.62,3997.619999999999
2254.9,2254.8999999999987
4287.97,4287.970000000001
8453.8,8453.799999999996
580.6800000000001,580.6800000000026
937.46,937.4600000000019
1729.21,1729.2099999999966
1976.24,1976.2399999999975
2022.96,2022.9600000000007
1729.21,1729.2099999999973
6349.54,6349.539999999995
6838.08,6838.079999999998
7911.9,7911.9
2511.6400000000003,2511.639999999999
7077.69,7077.689999999997
1638.32,1638.3200000000013
3571.27,3571.2699999999995
399.63,399.63000000000056
71.77,71.76999999999862
486.01,486.01000000000204
7184.06,7184.06
969.82,969.8200000000006
958.35,958.349999999999
2792.49,2792.49
3216.5,3216.5000000000005
1427.43,1427.4300000000003
1467.63,1467.6300000000028
3676.0,3675.9999999999977
4339.73,4339.730000000002
64.35,64.35000000000082
219.79,219.7899999999986
494.06,494.05999999999995
722.36,722.3599999999997
6805.43,6805.430000000002
3955.95,3955.9499999999975
2697.28,2697.279999999998
1930.0,1930.0000000000018
3955.95,3955.9499999999994
1591.2,1591.2000000000012
1803.21,1803.2099999999994
5165.839999999999,5165.84
3432.75,3432.750000000002
1283.52,1283.5199999999986
1277.0800000000002,1277.0800000000029
932.52,932.5200000000018
5732.9,5732.9
4805.610000000001,4805.610000000002
4291.07,4291.070000000001
10304.18,10304.180000000004
2781.17,2781.1700000000014
3955.95,3955.95
187.23,187.23000000000047
989.04,989.0400000000009
1625.68,1625.6800000000003
6915.86,6915.859999999999
1838.0,1837.9999999999989
361.18,361.1800000000003
3997.85,3997.8500000000013
2385.96,2385.9600000000014
11492.179999999998,11492.179999999997
1838.0,1837.9999999999989
1689.88,1689.880000000006
192.35,192.34999999999945
6920.54,6920.539999999999
3257.6000000000004,3257.600000000001
9117.44,9117.439999999997
1233.64,1233.6400000000003
1783.11,1783.1100000000006
3418.19,3418.1900000000014
4856.86,4856.86
1689.66,1689.6600000000028
5583.75,5583.75
163.0,163.00000000000045
191.02,191.02000000000135
112.95,112.94999999999754
1534.5600000000002,1534.5599999999974
529.12,529.1200000000022
1016.39,1016.3900000000003
8555.32,8555.319999999996
124.5,124.49999999999818
5123.839999999999,5123.840000000001
589.13,589.1300000000019
872.35,872.3500000000022
1838.0,1838.000000000001
3552.78,3552.7799999999997
10257.12,10257.119999999999
3256.9300000000003,3256.930000000004
1548.17,1548.169999999999
3262.4300000000003,3262.4300000000044
138.51,138.51000000000067
3656.32,3656.3200000000015
2373.57,2373.5700000000033
463.96,463.9600000000014
9132.43,9132.429999999997
530.5,530.5000000000009
3447.99,3447.9899999999966
4018.19,4018.1899999999996
263.64,263.63999999999896
361.18,361.17999999999984
587.45,587.4499999999998
741.09,741.0899999999997
865.07,865.0700000000043
10309.27,10309.269999999997
851.4200000000001,851.4200000000028
2485.39,2485.390000000002
1361.5200000000002,1361.5200000000007
1502.84,1502.8400000000029
155.41,155.4099999999994
573.62,573.6200000000013
436.98,436.98
1898.59,1898.589999999999
6828.400000000001,6828.400000000002
4794.1900000000005,4794.190000000001
5994.2300000000005,5994.230000000003
5913.81,5913.8099999999995
190.39,190.39000000000124
7977.76,7977.76
1628.64,1628.6400000000035
7235.81,7235.810000000002
4135.5,4135.500000000001
1861.34,1861.3399999999979
4022.96,4022.960000000001
3029.61,3029.61
3419.04,3419.04
3711.68,3711.6799999999976
5538.33,5538.329999999999
3456.5,3456.500000000002
2456.04,2456.039999999999
2095.62,2095.6200000000003
1444.72,1444.7200000000028
163.14,163.13999999999942
7011.94,7011.94
2388.82,2388.8199999999983
6460.86,6460.859999999997
2783.76,2783.759999999997
1894.47,1894.4699999999998
2697.28,2697.279999999998
101.87,101.86999999999944
2386.4700000000003,2386.4700000000016
3309.21,3309.209999999999
285.8,285.8000000000011
791.19,791.1900000000032
3419.04,3419.0399999999986
6329.52,6329.519999999999
6943.67,6943.67
2629.6000000000004,2629.600000000002
6174.6,6174.6
5504.87,5504.869999999997
96.99,96.98999999999887
139.3,139.3000000000011
4211.09,4211.089999999999
1160.51,1160.510000000002
224.95,224.95000000000255
4213.22,4213.219999999999
62.25,62.249999999998636
4708.900000000001,4708.900000000001
4290.089999999999,4290.090000000003
1976.24,1976.2399999999989
1348.64,1348.6399999999994
3451.47,3451.4700000000007
1520.3,1520.3000000000018
20.75,20.74999999999818
3309.47,3309.4699999999993
5587.53,5587.529999999998
2478.33,2478.329999999999
3164.76,3164.7600000000007
1667.46,1667.4600000000016
769.83,769.8299999999999
6801.150000000001,6801.1500000000015
2373.57,2373.5700000000006
4789.570000000001,4789.570000000003
76.01,76.01000000000022
6923.12,6923.12
293.3,293.3000000000002
216.72,216.72000000000025
2099.42,2099.419999999999
7077.69,7077.689999999997
6791.6900000000005,6791.690000000001
1901.69,1901.6900000000012
2962.01,2962.0100000000016
2470.3,2470.2999999999975
2850.6400000000003,2850.6400000000003
7981.780000000001,7981.78
2424.16,2424.16
4947.33,4947.330000000003
3416.13,3416.1300000000015
2412.34,2412.3400000000006
722.36,722.3600000000001
6369.06,6369.060000000002
741.09,741.0899999999992
4762.78,4762.779999999997
3300.82,3300.82
1888.61,1888.610000000001
4139.12,4139.120000000001
4653.1,4653.0999999999985
4747.14,4747.1399999999985
247.03,247.02999999999793
3250.62,3250.62
971.66,971.660000000003
3216.5,3216.499999999999
2085.06,2085.0600000000004
3034.91,3034.9100000000003
1893.17,1893.17
420.05,420.05000000000337
4747.14,4747.139999999999
6263.92,6263.919999999998
2168.14,2168.140000000002
4644.74,4644.740000000002
3145.64,3145.6399999999976
219.04,219.04000000000315
3425.09,3425.0899999999997
5154.709999999999,5154.710000000001
1918.4,1918.400000000003
3247.72,3247.719999999998
1007.25,1007.25
6864.13,6864.129999999999
1917.86,1917.8600000000013
4143.58,4143.579999999998
2167.08,2167.079999999999
836.07,836.0700000000015
1013.31,1013.31
2869.2000000000003,2869.200000000001
4274.47,4274.470000000001
11423.07,11423.069999999996
5538.3,5538.299999999998
5598.97,5598.969999999996
2562.09,2562.0899999999992
163.51,163.51000000000113
3932.05,3932.0499999999984
2040.18,2040.1799999999996
1482.18,1482.1799999999964
409.24,409.2400000000016
1416.87,1416.8700000000003
1312.06,1312.0600000000027
244.8,244.79999999999927
535.42,535.4200000000014
143.5,143.5000000000009
59.39,59.3899999999976
223.74,223.7400000000016
2899.75,2899.750000000001
2557.38,2557.3799999999983
7694.97,7694.969999999998
2771.17,2771.1700000000005
1689.66,1689.6600000000017
212.74,212.7400000000007
6127.7,6127.699999999997
8001.46,8001.46
823.13,823.1300000000006
3348.98,3348.98
463.96,463.96000000000095
1053.24,1053.2400000000002
3406.2200000000003,3406.220000000002
1997.98,1997.9799999999975
11396.8,11396.799999999992
2381.28,2381.280000000004
1040.82,1040.820000000002
232.97,232.97000000000116
2319.8,2319.7999999999975
4273.37,4273.370000000003
2552.79,2552.7900000000004
1922.33,1922.3299999999986
3351.32,3351.320000000002
183.09,183.09000000000106
100.63,100.63000000000056
463.96,463.9599999999982
4309.06,4309.060000000001
221.17,221.17000000000144
232.2,232.20000000000164
4791.22,4791.2199999999975
576.86,576.8600000000001
1122.38,1122.380000000002
2541.77,2541.7700000000004
11490.35,11490.349999999999
5538.33,5538.33
1306.7800000000002,1306.7800000000009
2697.28,2697.2799999999984
1424.98,1424.9800000000012
2412.53,2412.5300000000034
124.5,124.5
41.5,41.499999999999545
2355.23,2355.2300000000005
1444.72,1444.7200000000014
1582.38,1582.3800000000015
4788.93,4788.930000000002
873.09,873.0900000000047
2534.49,2534.4900000000034
309.28,309.2799999999993
7624.04,7624.039999999997
5099.61,5099.61
11472.11,11472.109999999997
127.5,127.50000000000045
2497.57,2497.569999999999
112.29,112.28999999999951
1838.0,1837.9999999999995
3955.95,3955.9500000000007
171.4,171.4000000000001
7166.15,7166.149999999997
8002.379999999999,8002.379999999998
3187.47,3187.469999999998
1136.27,1136.2699999999977
2022.96,2022.9599999999994
919.0,918.9999999999991
1647.39,1647.390000000002
166.0,165.9999999999991
2846.32,2846.3199999999983
3371.81,3371.809999999999
4066.74,4066.740000000002
4943.49,4943.49
4217.29,4217.289999999998
1623.26,1623.2599999999989
1688.2700000000002,1688.2700000000048
6758.64,6758.640000000001
240.76,240.76000000000158
4014.46,4014.460000000002
225.7,225.70000000000027
3676.0,3675.999999999998
3711.68,3711.68
7174.929999999999,7174.929999999996
227.51,227.5099999999984
236.97,236.97000000000344
845.78,845.780000000002
1095.1,1095.1000000000022
3955.95,3955.95
9305.86,9305.859999999999
1346.31,1346.310000000001
8475.759999999998,8475.759999999998
8534.109999999999,8534.109999999997
361.18,361.1800000000012
112.47,112.47000000000025
791.19,791.1900000000023
11496.32,11496.319999999996
5462.77,5462.77
7911.9,7911.899999999999
7954.559999999999,7954.559999999998
255.13,255.1300000000001
1606.34,1606.3400000000001
3326.7,3326.7000000000007
2518.8,2518.800000000003
6884.65,6884.65
1083.54,1083.5400000000013
5910.32,5910.32
5411.160000000001,5411.159999999999
892.5899999999999,892.5900000000038
4850.37,4850.369999999999
3751.09,3751.0900000000006
3436.38,3436.3800000000024
7948.589999999999,7948.589999999997
7917.299999999999,7917.299999999999
2554.11,2554.1100000000006
2580.13,2580.1300000000047
3371.6,3371.6
3470.6,3470.5999999999985
11457.58,11457.580000000002
10323.44,10323.439999999999
6291.28,6291.279999999998
6367.8,6367.800000000001
5588.46,5588.460000000003
109.51,109.51000000000158
2373.27,2373.2700000000013
4923.88,4923.880000000002
2433.0800000000004,2433.080000000004
7077.69,7077.689999999997
145.25,145.25000000000136
4022.2,4022.2000000000003
5698.4,5698.399999999996
919.0,919.0
1553.83,1553.8300000000029
1316.5500000000002,1316.5500000000002
204.07,204.06999999999925
1431.0200000000002,1431.020000000002
6794.34,6794.34
2223.27,2223.2699999999977
7911.9,7911.899999999999
1093.7,1093.7000000000016
1222.64,1222.6400000000012
3285.99,3285.9900000000007
4293.07,4293.0700000000015
2228.61,2228.6099999999983
7196.62,7196.620000000001
138.95,138.94999999999936
8534.269999999999,8534.269999999999
3440.55,3440.5500000000006
6372.59,6372.590000000002
2060.81,2060.8099999999995
5086.48,5086.4800000000005
2247.4,2247.3999999999987
227.21,227.20999999999867
590.3,590.300000000002
5068.98,5068.979999999998
2436.99,2436.9900000000007
5943.910000000001,5943.910000000005
1884.94,1884.940000000002
1311.36,1311.3600000000006
1747.02,1747.020000000003
3218.69,3218.6899999999996
775.27,775.2699999999995
3638.95,3638.9500000000025
206.58,206.5800000000013
3352.0,3352.0000000000005
5698.4,5698.399999999998
828.59,828.5900000000033
3611.8,3611.799999999999
7180.09,7180.09
2481.53,2481.5299999999997
722.36,722.3600000000024
179.75,179.74999999999682
1622.2900000000002,1622.2900000000031
1595.64,1595.6399999999999
4854.87,4854.87
20.75,20.74999999999818
8467.929999999998,8467.929999999997
6391.13,6391.129999999997
1437.0400000000002,1437.040000000001
806.62,806.6200000000013
494.06,494.06000000000085
6464.469999999999,6464.47
407.23,407.23000000000184
1214.0500000000002,1214.0500000000027
774.08,774.0800000000004
1861.93,1861.9300000000007
2373.57,2373.5700000000015
5583.59,5583.589999999998
927.92,927.9200000000005
1713.99,1713.9900000000016
5394.56,5394.5599999999995
6305.87,6305.870000000001
3344.28,3344.2800000000025
4595.0,4595.0
1776.98,1776.980000000004
6864.08,6864.08
3738.73,3738.7300000000005
7603.47,7603.469999999998
4224.15,4224.15
4274.12,4274.120000000001
8168.38,8168.38
5971.120000000001,5971.120000000002
5890.589999999999,5890.590000000003
182.24,182.23999999999705
186.75,186.74999999999773
4740.64,4740.640000000001
10360.63,10360.63
2351.6600000000003,2351.6600000000008
4730.42,4730.42
1650.06,1650.0600000000034
1728.73,1728.730000000001
3389.15,3389.1499999999974
